Ensembl_ID,Protein_Accession,Gene,Gene_Description,K198R_S,K198R_M,R47G,D156E,pval_K198Rs,pval_K198Rm,pval_R47G,pval_D156E
ENSG00000162734,Q15121,PEA15,proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822],-0.264070418,1.422346744,0.969422423,-0.427799616,0.143214072,0.002262934,0.116000338,0.112852024
ENSG00000162735,Q5QNY5,PEX19,peroxisomal biogenesis factor 19 [Source:HGNC Symbol;Acc:HGNC:9713],2.248361685,2.519310857,2.224099443,0.050462208,0.000262961,0.006616908,0.008302635,0.867150959
ENSG00000162736,Q92542,NCSTN,nicastrin [Source:HGNC Symbol;Acc:HGNC:17091],0.111503765,0.120308899,-0.127795996,-0.30624773,0.404871808,0.457781016,0.222103077,0.064971914
ENSG00000162775,A0A499FJY3,RBM15,RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959],0.509909874,-0.351961052,-0.150201482,-0.117808633,0.003226597,0.009363396,0.252112286,0.176002295
ENSG00000162813,O95861,BPNT1,"3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]",-0.225074655,-0.210184478,-0.323178643,-0.534629597,0.113083644,0.228865986,0.13577564,0.069732147
ENSG00000162819,Q5VW32,BROX,BRO1 domain and CAAX motif containing [Source:HGNC Symbol;Acc:HGNC:26512],-0.048978615,0.117508079,0.017454263,0.012301177,0.207492036,0.115336577,0.974788113,0.979132896
ENSG00000162852,Q6PJW8,CNST,"consortin, connexin sorting protein [Source:HGNC Symbol;Acc:HGNC:26486]",-2.092828861,0.017058827,-0.195083658,-0.163445298,0.001182508,0.981587496,0.270061941,0.277812432
ENSG00000162869,Q6ZMI0,PPP1R21,protein phosphatase 1 regulatory subunit 21 [Source:HGNC Symbol;Acc:HGNC:30595],-0.162950829,-0.038592241,-0.031793287,-0.372911693,0.210905512,0.668979126,0.696786281,0.112367126
ENSG00000162889,P49137,MAPKAPK2,MAPK activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887],-0.523165657,-0.19475468,-0.250405307,-0.06917095,0.004394516,0.177461407,0.114966863,0.695223391
ENSG00000162909,P17655,CAPN2,calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479],-1.106378119,-0.078630067,-0.214562003,0.24022563,0.004695485,0.489288736,0.226072012,0.277172041
ENSG00000162910,X6R631,MRPL55,mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686],1.159558966,0.050208296,-0.009229829,0.300693079,0.000246985,0.530385398,0.689605321,0.091649058
ENSG00000162923,A0A7I2YQQ9,WDR26,WD repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21208],-0.159981927,0.076566776,0.096660442,-0.074457518,0.041366402,0.585216575,0.42479697,0.239902747
ENSG00000162924,Q04864,REL,"REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]",0.488915489,-0.320966614,-0.212594445,-0.082727134,0.001378114,0.031082459,0.130409064,0.527098965
ENSG00000162928,Q92968,PEX13,peroxisomal biogenesis factor 13 [Source:HGNC Symbol;Acc:HGNC:8855],-0.589604634,0.059830475,0.225329755,0.172829835,0.003348498,0.568406789,0.079155202,0.308543642
ENSG00000162959,Q9Y316,MEMO1,mediator of cell motility 1 [Source:HGNC Symbol;Acc:HGNC:14014],-0.427671763,0.512416747,0.326215659,0.149320623,0.005938649,0.004941045,0.179202386,0.330551279
ENSG00000162972,Q8WWC4,MAIP1,matrix AAA peptidase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26198],1.322189001,0.207151394,0.162564738,0.214023479,0.005686275,0.055992201,0.256413498,0.252792875
ENSG00000162976,Q8N755,SLC66A3,solute carrier family 66 member 3 [Source:HGNC Symbol;Acc:HGNC:28503],-0.680175965,0.285337961,0.366734544,-0.276644268,0.002729212,0.072837368,0.031533741,0.087039391
ENSG00000163001,Q96G28,CFAP36,cilia and flagella associated protein 36 [Source:HGNC Symbol;Acc:HGNC:30540],1.008791322,0.415045126,-0.281238592,-0.11313391,6.28E-05,0.009751188,0.065841315,0.256712811
ENSG00000163002,Q8NFH5,NUP35,nucleoporin 35 [Source:HGNC Symbol;Acc:HGNC:29797],0.180946125,-0.205619534,-0.21739932,-0.06117272,0.044946719,0.08745115,0.325679296,0.575149585
ENSG00000163029,Q96SB8,SMC6,structural maintenance of chromosomes 6 [Source:HGNC Symbol;Acc:HGNC:20466],1.784082512,-0.091707734,0.112874617,0.589090913,6.34E-05,0.90673846,0.445096144,0.051142687
ENSG00000163050,Q8NI60,COQ8A,coenzyme Q8A [Source:HGNC Symbol;Acc:HGNC:16812],2.173635185,0.308940988,0.25034293,-0.353429073,0.008137052,0.613069386,0.55791147,0.101778932
ENSG00000163069,Q16585,SGCB,sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806],-2.747265375,0.901482348,0.15634459,-0.434267684,0.001589168,0.009751188,0.544053988,0.102318739
ENSG00000163104,Q9H4L7,SMARCAD1,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:HGNC Symbol;Acc:HGNC:18398]",0.914112302,-0.261033891,0.317588206,0.620716659,0.006054774,0.741491071,0.249811538,0.089422858
ENSG00000163110,Q96HC4,PDLIM5,PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468],-1.184474166,-1.479117189,-0.56496217,-0.202164359,0.000147998,0.001610862,0.009242044,0.068322862
ENSG00000163125,Q5VT52,RPRD2,regulation of nuclear pre-mRNA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29039],0.003581886,-0.328838971,-0.393042293,0.268344933,0.893262379,0.185160064,0.091067726,0.099339304
ENSG00000163161,P19447,ERCC3,"ERCC excision repair 3, TFIIH core complex helicase subunit [Source:HGNC Symbol;Acc:HGNC:3435]",0.679515941,-0.009601916,-0.182672474,0.27575439,0.000100534,0.926041119,0.060289791,0.022570363
ENSG00000163166,Q96ST2,IWS1,"interacts with SUPT6H, CTD assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:25467]",0.858982959,0.261655551,0.365140186,0.474685275,0.000450592,0.11482651,0.06262529,0.045546711
ENSG00000163170,Q53S33,BOLA3,bolA family member 3 [Source:HGNC Symbol;Acc:HGNC:24415],0.277156181,0.121548337,-0.255649895,0.384736955,0.309986127,0.713656578,0.579286677,0.589110886
ENSG00000163171,Q9UKI2,CDC42EP3,CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943],-2.524653066,-0.257919243,-0.497748279,-0.33518787,0.00367899,0.300764226,0.138062021,0.1887677
ENSG00000163191,P31949,S100A11,S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488],0.431537682,1.92938202,1.426400979,0.368266125,0.067249993,0.009568964,0.032562192,0.404522812
ENSG00000163214,Q6P158,DHX57,DExH-box helicase 57 [Source:HGNC Symbol;Acc:HGNC:20086],0.362873282,-0.075989646,0.089227152,-0.029646389,0.004616311,0.713656578,0.542284204,0.979894546
ENSG00000163249,Q8N7R7,CCNYL1,cyclin Y like 1 [Source:HGNC Symbol;Acc:HGNC:26868],-0.17663563,0.243190848,-0.00819707,-0.58532861,0.125673479,0.159462551,0.831278637,0.042224095
ENSG00000163281,Q8TDQ7,GNPDA2,glucosamine-6-phosphate deaminase 2 [Source:HGNC Symbol;Acc:HGNC:21526],-1.875845624,0.001352293,-0.071379162,-0.327146441,0.001067342,0.880970453,0.54846958,0.099762437
ENSG00000163297,A0A7P0Z4A8,ANTXR2,ANTXR cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:21732],-2.146677206,0.757726001,0.230364159,-0.559048336,0.005686398,0.036027125,0.594356584,0.116088502
ENSG00000163319,H0YAG5,MRPS18C,mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633],1.125444905,-0.083441689,-0.082836974,0.055078374,0.00022392,0.900149197,0.888071264,0.64295286
ENSG00000163320,C9JUJ0,CGGBP1,CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888],1.276119409,-0.1688758,-0.077326074,0.330666947,0.004673233,0.569151661,0.779453233,0.190669737
ENSG00000163344,Q15126,PMVK,phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141],-0.21741123,0.224504087,-0.303389096,-0.049765952,0.003496757,0.006420907,0.01133067,0.200634652
ENSG00000163346,Q96AQ6,PBXIP1,PBX homeobox interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21199],-0.521895085,0.256897694,-0.534633855,-0.61753156,0.175306501,0.80140178,0.28025125,0.208856608
ENSG00000163359,C9JNG9,COL6A3,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213],-2.808468466,-0.071050373,-0.092079854,-0.211078452,0.006196812,0.642336296,0.591061129,0.352518568
ENSG00000163359,P12111,COL6A3,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213],-2.528928179,-0.15061757,0.609575245,0.475292045,1.27E-06,0.005701864,0.025247825,0.046467938
ENSG00000163378,Q5NDL2,EOGT,EGF domain specific O-linked N-acetylglucosamine transferase [Source:HGNC Symbol;Acc:HGNC:28526],-1.072241228,-0.184748579,0.259044466,-0.019927948,3.84E-05,0.074258393,0.106186211,0.847057327
ENSG00000163382,Q8NCW5,NAXE,NAD(P)HX epimerase [Source:HGNC Symbol;Acc:HGNC:18453],1.152674657,0.12323758,-0.127836527,-0.184429457,0.00013456,0.385970335,0.226407458,0.120787546
ENSG00000163389,Q8NBL1,POGLUT1,protein O-glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22954],-1.298537061,-0.081773296,0.000733339,-0.135563829,5.36E-05,0.401471306,0.86225859,0.132093891
ENSG00000163394,P32238,CCKAR,cholecystokinin A receptor [Source:HGNC Symbol;Acc:HGNC:1570],0.604317494,0.529277232,0.413235283,0.418737519,0.042973808,0.041135045,0.339891491,0.090447301
ENSG00000163399,P05023,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799],0.275504405,-0.095205672,-0.096765133,-0.218747947,0.001354988,0.123625254,0.126734656,0.035352254
ENSG00000163430,Q12841,FSTL1,follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972],-2.849499355,0.271762861,-0.565910134,-0.208959803,0.003996664,0.419809992,0.13302997,0.333586863
ENSG00000163431,P29536,LMOD1,leiomodin 1 [Source:HGNC Symbol;Acc:HGNC:6647],-2.899293507,-1.012325951,-1.579338236,0.273283447,0.020852032,0.157061967,0.107640828,0.72305588
ENSG00000163453,Q16270,IGFBP7,insulin like growth factor binding protein 7 [Source:HGNC Symbol;Acc:HGNC:5476],-3.039994639,-1.154200718,-2.657507821,-0.949937312,0.017985266,0.126785263,0.069975078,0.139564467
ENSG00000163463,A0A6I8PLD9,KRTCAP2,keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942],-1.238412366,-0.010910391,-0.130743834,0.03609531,2.87E-05,0.639710969,0.070293881,0.777369901
ENSG00000163466,O15144,ARPC2,actin related protein 2/3 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:705],-1.551219823,0.000767728,0.18368488,-0.028804011,0.000688873,0.751829919,0.244203034,0.532944798
ENSG00000163468,P49368,CCT3,chaperonin containing TCP1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:1616],0.051456895,0.029307855,0.091022511,0.215406622,0.130259941,0.589594133,0.093769128,0.022570363
ENSG00000163481,Q96BH1,RNF25,ring finger protein 25 [Source:HGNC Symbol;Acc:HGNC:14662],0.082193447,0.261665438,0.567248992,0.0459614,0.415043216,0.124170272,0.096980604,0.621730082
ENSG00000163510,B7WP74,CWC22,CWC22 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:29322],0.728903659,-0.16494229,0.019700542,0.321088696,0.008997351,0.543899662,0.800257599,0.09986617
ENSG00000163516,Q9H8Y5,ANKZF1,ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:25527],0.026848821,-0.204941566,-0.12441079,-0.107454871,0.887595553,0.103570056,0.263852303,0.266501759
ENSG00000163520,P98095,FBLN2,fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601],-1.582057982,1.450669095,-0.427575754,-1.379146962,0.027686949,0.010281588,0.301984473,0.091145871
ENSG00000163527,Q8TCJ2,STT3B,STT3 oligosaccharyltransferase complex catalytic subunit B [Source:HGNC Symbol;Acc:HGNC:30611],-1.197080567,-0.203366395,-0.088321488,-0.110365671,5.28E-05,0.038920009,0.194269363,0.119965929
ENSG00000163531,H7BY57,NFASC,neurofascin [Source:HGNC Symbol;Acc:HGNC:29866],-3.976227695,-0.098451675,-0.458802191,-1.278317698,0.007182337,0.639710969,0.245739973,0.079922187
ENSG00000163539,A0A804HJG7,CLASP2,cytoplasmic linker associated protein 2 [Source:HGNC Symbol;Acc:HGNC:17078],0.251526198,-0.315920972,-0.087618299,0.244434468,0.02639826,0.112008118,0.689552288,0.080960304
ENSG00000163541,P53597,SUCLG1,succinate-CoA ligase GDP/ADP-forming subunit alpha [Source:HGNC Symbol;Acc:HGNC:11449],-0.13108987,0.125726061,-0.150635839,-0.050494532,0.098542938,0.395772179,0.146782279,0.361564815
ENSG00000163558,P41743,PRKCI,protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404],-0.164364135,-0.160131175,-0.333432298,-0.210786964,0.031691349,0.087259294,0.024623268,0.065601667
ENSG00000163565,Q16666,IFI16,interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395],-0.449681325,0.532579332,0.119381822,0.134214019,0.079249972,0.025507561,0.356063592,0.278476122
ENSG00000163584,C9JYQ9,RPL22L1,ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610],-2.131751347,-0.625184361,-0.060510234,0.415724449,0.083673511,0.563395431,0.894093357,0.284130024
ENSG00000163602,Q8N488,RYBP,RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:HGNC:10480],0.290334011,-0.109862665,-0.057333042,-0.328276833,0.160462653,0.666992061,0.853757186,0.128740996
ENSG00000163605,Q9NY27,PPP4R2,protein phosphatase 4 regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:18296],0.792352459,-0.24753319,-0.068065312,0.149874895,0.0009383,0.402978976,0.953970865,0.296703695
ENSG00000163608,Q6NW34,NEPRO,nucleolus and neural progenitor protein [Source:HGNC Symbol;Acc:HGNC:24496],-0.291960141,0.015042106,0.113238834,0.433977708,0.06022291,0.787763895,0.307785521,0.11658262
ENSG00000163624,Q92903,CDS1,CDP-diacylglycerol synthase 1 [Source:HGNC Symbol;Acc:HGNC:1800],4.073021442,0.278240914,0.216958802,-0.357082263,0.002362828,0.459877162,0.842207933,0.457008449
ENSG00000163625,Q8IZQ1,WDFY3,WD repeat and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20751],-0.464295867,0.208684301,0.135855627,-0.488030132,0.040301283,0.35809894,0.535690874,0.092236454
ENSG00000163629,Q12923,PTPN13,protein tyrosine phosphatase non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646],-0.488254018,0.399384907,-0.313546253,-0.326236146,0.013428097,0.05367564,0.096710918,0.08983154
ENSG00000163631,P02768,ALB,albumin [Source:HGNC Symbol;Acc:HGNC:399],-3.726901475,-2.426833336,-0.564460317,-0.95908559,0.001399346,0.010371504,0.078128883,0.048327307
ENSG00000163634,A0A5S6STF9,THOC7,THO complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:29874],1.178293958,-0.209371518,0.05006943,0.22559682,0.00047998,0.238711965,0.595457227,0.099759223
ENSG00000163636,Q15008,PSMD6,"proteasome 26S subunit, non-ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9564]",-0.293232636,0.066058579,0.246050598,0.065150582,0.00102715,0.419254773,0.142153499,0.232713271
ENSG00000163655,P49915,GMPS,guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378],0.646117659,-0.198671685,0.324636447,0.402998664,0.009879653,0.694530655,0.16520072,0.103467145
ENSG00000163661,P26022,PTX3,pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692],-2.497917676,1.880802016,-0.546421503,-1.87275104,0.000358781,9.46E-05,0.035398719,0.012833747
ENSG00000163681,Q14BN4,SLMAP,sarcolemma associated protein [Source:HGNC Symbol;Acc:HGNC:16643],-0.275059211,-0.395857549,-0.173410412,-0.414670642,0.107260338,0.114015796,0.357500832,0.101771294
ENSG00000163682,P32969,RPL9,ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369],-0.349132754,0.064840715,0.256789526,0.256078512,0.005599309,0.346192867,0.033100708,0.087039391
ENSG00000163684,O95059,RPP14,ribonuclease P/MRP subunit p14 [Source:HGNC Symbol;Acc:HGNC:30327],0.57940998,0.163357401,0.324382957,0.761731442,0.010396581,0.077303901,0.043957014,0.017656124
ENSG00000163686,Q9BV23,ABHD6,"abhydrolase domain containing 6, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:21398]",-0.575097888,-0.212447491,-0.0573608,0.129443465,0.006299822,0.166813868,0.706773844,0.136215855
ENSG00000163697,H0YAJ5,APBB2,amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582],-0.781873717,0.042319152,0.104175196,-0.022406688,0.033550434,0.961337592,0.786921011,0.88381833
ENSG00000163703,A0A669KAV0,CRELD1,cysteine rich with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:14630],-1.917084084,-1.63242436,-1.765480061,-0.722554141,0.002151401,0.012972905,0.020131447,0.052902218
ENSG00000163714,O15042,U2SURP,U2 snRNP associated SURP domain containing [Source:HGNC Symbol;Acc:HGNC:30855],0.601394769,0.064974246,0.24514532,0.33510229,0.005382555,0.584252076,0.171805888,0.091370823
ENSG00000163719,Q8NCE2,MTMR14,myotubularin related protein 14 [Source:HGNC Symbol;Acc:HGNC:26190],0.411010539,-0.063929934,-0.082777857,-0.291543292,0.022963045,0.460925066,0.403468194,0.132192439
ENSG00000163754,P46976,GYG1,glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699],-0.648986805,-0.089437019,-0.13824669,-0.259945795,0.003066362,0.341012161,0.21657138,0.089422858
ENSG00000163755,Q969F9,HPS3,HPS3 biogenesis of lysosomal organelles complex 2 subunit 1 [Source:HGNC Symbol;Acc:HGNC:15597],-0.69383135,-0.227120823,-0.161410481,-0.366364961,0.000127537,0.039290425,0.23396484,0.011867093
ENSG00000163798,A0A087X0M4,SLC4A1AP,solute carrier family 4 member 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:13813],0.866007731,-0.358134481,0.2109441,0.428016236,0.001335368,0.395873099,0.210591005,0.070694942
ENSG00000163807,Q96AT1,KIAA1143,KIAA1143 [Source:HGNC Symbol;Acc:HGNC:29198],0.326628369,-0.382779381,0.069461986,0.326259996,0.271650042,0.695428974,0.73775697,0.344650443
ENSG00000163811,Q15061,WDR43,WD repeat domain 43 [Source:HGNC Symbol;Acc:HGNC:28945],0.899892044,0.038676285,0.252334262,0.338617797,0.000440657,0.573916269,0.086976034,0.054496607
ENSG00000163812,F8W6M3,ZDHHC3,zinc finger DHHC-type palmitoyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18470],-0.86588633,0.369998477,0.117697124,-0.203557499,0.023287772,0.152711107,0.766312468,0.516732129
ENSG00000163815,E9PHK0,CLEC3B,C-type lectin domain family 3 member B [Source:HGNC Symbol;Acc:HGNC:11891],-5.363344966,1.170614795,-2.26144586,-1.01977601,0.064887928,0.153299446,0.194978234,0.277133489
ENSG00000163818,Q9NQ48,LZTFL1,leucine zipper transcription factor like 1 [Source:HGNC Symbol;Acc:HGNC:6741],-0.317213468,0.094927118,-0.098742714,-0.327104518,0.045286877,0.78369669,0.405538714,0.103822532
ENSG00000163820,Q9BQS8,FYCO1,FYVE and coiled-coil domain autophagy adaptor 1 [Source:HGNC Symbol;Acc:HGNC:14673],0.514256474,-0.146704343,-0.393541641,-0.661094041,0.043357982,0.524996192,0.21259781,0.09986617
ENSG00000163832,C9JLH5,ELP6,elongator acetyltransferase complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25976],-0.316945236,-0.085278172,-0.074665578,-0.213588025,0.005615945,0.57333172,0.585017493,0.26484856
ENSG00000163840,Q8TDB6,DTX3L,deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323],-1.063241569,1.077312192,0.351919078,-0.776540019,0.00256364,0.010672915,0.095056966,0.035187291
ENSG00000163848,Q9UQR1,ZNF148,zinc finger protein 148 [Source:HGNC Symbol;Acc:HGNC:12933],-0.407568002,-0.1260916,0.248881419,0.241567822,0.019443495,0.503084786,0.07515675,0.079988437
ENSG00000163866,E5RH51,SMIM12,small integral membrane protein 12 [Source:HGNC Symbol;Acc:HGNC:25154],0.113514479,0.041199931,0.273642791,0.12762085,0.212379334,0.678540237,0.120983145,0.324380786
ENSG00000163872,Q9ULM3,YEATS2,YEATS domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25489],-2.589858726,-0.081717958,-0.41669582,-0.204828038,0.000392404,0.655830124,0.071192766,0.186170432
ENSG00000163882,C9JLU1,POLR2H,"RNA polymerase II, I and III subunit H [Source:HGNC Symbol;Acc:HGNC:9195]",0.405707684,0.095763184,0.194549803,0.209421489,0.000652523,0.160666085,0.070293881,0.040359209
ENSG00000163885,Q494V2,CFAP100,cilia and flagella associated protein 100 [Source:HGNC Symbol;Acc:HGNC:26842],-2.002930123,-0.962244211,-0.397447337,-0.705798958,0.002427413,0.028645201,0.125137434,0.064170913
ENSG00000163900,Q96HV5,TMEM41A,transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544],-0.035647005,-0.116326323,-0.115065777,0.005448047,0.710378627,0.572995609,0.250065362,0.955553312
ENSG00000163902,P04843,RPN1,ribophorin I [Source:HGNC Symbol;Acc:HGNC:10381],-1.294458321,-0.019703934,0.078374252,-0.039775279,5.01E-05,0.563256262,0.513328738,0.195902918
ENSG00000163913,Q9HBG6,IFT122,intraflagellar transport 122 [Source:HGNC Symbol;Acc:HGNC:13556],-0.224566434,0.198057077,-0.077757348,-0.224669039,0.020753493,0.145582425,0.299997394,0.110358825
ENSG00000163918,P35249,RFC4,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972],1.234151292,-0.381630139,0.260675526,0.537265091,0.001839628,0.474623669,0.313420087,0.095596711
ENSG00000163931,P29401,TKT,transketolase [Source:HGNC Symbol;Acc:HGNC:11834],-0.289010229,0.187912438,0.039500944,-0.30725337,0.000364496,0.046175989,0.351980851,0.058395681
ENSG00000163932,Q05655,PRKCD,protein kinase C delta [Source:HGNC Symbol;Acc:HGNC:9399],-0.279665493,-0.153659238,-0.316572554,-0.76271222,0.029488583,0.200177936,0.070747864,0.022570363
ENSG00000163933,Q96AA3,RFT1,RFT1 homolog [Source:HGNC Symbol;Acc:HGNC:30220],-0.420466277,0.088217476,-0.258744805,0.105549705,0.004201199,0.521668158,0.080060156,0.355305087
ENSG00000163935,Q9UHJ3,SFMBT1,Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255],0.952898804,0.361906134,0.359322145,-0.145147555,0.015666673,0.20332664,0.166999057,0.439249567
ENSG00000163938,Q9BVP2,GNL3,G protein nucleolar 3 [Source:HGNC Symbol;Acc:HGNC:29931],0.717285145,0.096708422,0.407748465,0.615821504,0.000270863,0.3192765,0.023915741,0.010343245
ENSG00000163939,Q86U86,PBRM1,polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064],0.319954246,0.016048946,0.151124919,0.230183098,0.001131769,0.625007205,0.058621478,0.060335364
ENSG00000163946,Q9UK61,TASOR,transcription activation suppressor [Source:HGNC Symbol;Acc:HGNC:30314],1.021412337,0.551590061,0.485423802,0.471640518,0.000477168,0.004488345,0.015346277,0.128273724
ENSG00000163947,C9J586,ARHGEF3,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683],0.828048118,0.326976154,-0.125814456,0.00891323,0.001475516,0.271987976,0.403286702,0.809696911
ENSG00000163956,P30533,LRPAP1,LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701],-1.161771549,0.057105267,-0.112571474,-0.350238184,6.09E-05,0.459693185,0.109495608,0.02124878
ENSG00000163960,O94888,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],0.660246819,0.068101877,-0.057547877,0.193373203,0.000158471,0.327667815,0.776227759,0.072433532
ENSG00000163975,P08582,MELTF,melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037],0.210836837,0.457932593,0.040778292,-0.199899399,0.261413105,0.088071272,0.91397342,0.325772147
ENSG00000164008,Q9BV19,C1orf50,chromosome 1 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:28795],1.596907858,1.131578991,0.335961791,-0.075952242,0.000290508,0.001953598,0.299328575,0.638067298
ENSG00000164022,Q12904,AIMP1,aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648],-0.155058149,0.217730437,0.164700768,-0.017873364,0.001915359,0.019422223,0.023774925,0.681073338
ENSG00000164024,P53582,METAP1,methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789],-0.602075897,-0.43769382,-0.078774051,0.024115388,0.001430932,0.012071571,0.571230992,0.708713624
ENSG00000164031,Q8TBM8,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14 [Source:HGNC Symbol;Acc:HGNC:25881],-0.756036564,-0.329896538,-0.241875517,0.084945433,0.003091857,0.464699709,0.386511488,0.362712652
ENSG00000164039,Q9BUT1,BDH2,3-hydroxybutyrate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:32389],-1.203271729,-0.627445144,-0.364569547,-0.876306163,0.010071347,0.09203521,0.20145489,0.066848787
ENSG00000164040,O15173,PGRMC2,progesterone receptor membrane component 2 [Source:HGNC Symbol;Acc:HGNC:16089],-1.684171066,-0.037560689,-0.264080404,-0.264221875,0.003002051,0.671616211,0.210642107,0.176079229
ENSG00000164051,Q96ER9,CCDC51,coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714],1.292568168,-0.33497098,-0.322672949,0.139808004,2.78E-05,0.127176055,0.117682989,0.339379542
ENSG00000164062,P13798,APEH,acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586],-0.275464855,0.113937263,-0.128977934,-0.241420524,0.000250429,0.031547437,0.023915741,0.00981735
ENSG00000164068,Q5XPI4,RNF123,ring finger protein 123 [Source:HGNC Symbol;Acc:HGNC:21148],-0.051777654,-0.020459676,-0.237005979,-0.467667178,0.722413392,0.866689358,0.52458078,0.248943838
ENSG00000164070,O95757,HSPA4L,heat shock protein family A (Hsp70) member 4 like [Source:HGNC Symbol;Acc:HGNC:17041],2.217165967,-0.241330557,-0.260701725,-0.634195209,1.04E-05,0.369922301,0.32614855,0.06052165
ENSG00000164081,Q9Y6I9,TEX264,"testis expressed 264, ER-phagy receptor [Source:HGNC Symbol;Acc:HGNC:30247]",-0.53441714,-0.240347472,-0.185541373,0.090267261,0.008665319,0.163900294,0.269690246,0.264940232
ENSG00000164091,Q6UXN9,WDR82,WD repeat domain 82 [Source:HGNC Symbol;Acc:HGNC:28826],0.564196828,-0.005654458,0.13314661,0.302973819,0.008885066,0.906332477,0.370653674,0.097926096
ENSG00000164104,P26583,HMGB2,high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000],1.965154709,0.028141313,-0.274316226,0.495678911,0.043850364,0.578740867,0.788355643,0.095111145
